Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,file_path,exists,episode_id,clip_uid,fold,cross_show_split,Block_any,Block_maj,Prolongation_any,Prolongation_maj,SoundRep_any,SoundRep_maj,WordRep_any,WordRep_maj,Interjection_any,Interjection_maj
WomenWhoStutter,56,114,19985920,20033920,0,0,0,1,0,0,0,0,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/56/114.wav,True,WomenWhoStutter_56,WomenWhoStutter_56_114,3,train,1,0,0,0,0,0,0,0,0,0
StutterTalk,25,21,11393920,11441920,0,0,0,1,0,0,0,1,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/25/21.wav,True,StutterTalk_25,StutterTalk_25_21,0,train,1,0,0,0,0,0,0,0,1,0
StutterTalk,26,10,6974560,7022560,0,0,0,3,0,0,1,0,0,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/26/10.wav,True,StutterTalk_26,StutterTalk_26_10,1,train,1,1,0,0,0,0,0,0,0,0
MyStutteringLife,34,14,3475680,3523680,0,0,1,1,0,0,0,0,3,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/MyStutteringLife/34/14.wav,True,MyStutteringLife_34,MyStutteringLife_34_14,4,test,1,0,1,0,0,0,0,0,0,0
WomenWhoStutter,2,13,35470720,35518720,0,0,0,3,2,0,0,0,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/2/13.wav,True,WomenWhoStutter_2,WomenWhoStutter_2_13,1,train,1,1,0,0,1,1,0,0,0,0
WomenWhoStutter,72,11,21134880,21182880,0,0,0,1,0,0,0,2,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/72/11.wav,True,WomenWhoStutter_72,WomenWhoStutter_72_11,0,train,1,0,0,0,0,0,0,0,1,1
WomenWhoStutter,21,85,10958880,11006880,0,0,0,1,0,1,0,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/21/85.wav,True,WomenWhoStutter_21,WomenWhoStutter_21_85,0,train,1,0,0,0,0,0,1,0,0,0
HVSA,2,136,2345920,2393920,0,2,1,2,0,0,0,1,0,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HVSA/2/136.wav,True,HVSA_2,HVSA_2_136,3,test,1,1,1,0,0,0,0,0,1,0
StutterTalk,31,11,17682080,17730080,0,0,0,1,0,2,0,2,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/31/11.wav,True,StutterTalk_31,StutterTalk_31_11,1,train,1,0,0,0,0,0,1,1,1,1
WomenWhoStutter,48,7,5627200,5675200,0,1,0,2,1,0,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/48/7.wav,True,WomenWhoStutter_48,WomenWhoStutter_48_7,3,train,1,1,0,0,1,0,0,0,0,0
WomenWhoStutter,88,83,3588000,3636000,0,0,0,1,0,2,0,0,0,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/88/83.wav,True,WomenWhoStutter_88,WomenWhoStutter_88_83,3,train,1,0,0,0,0,0,1,1,0,0
WomenWhoStutter,56,169,31575840,31623840,0,0,0,2,0,0,1,3,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/56/169.wav,True,WomenWhoStutter_56,WomenWhoStutter_56_169,3,train,1,1,0,0,0,0,0,0,1,1
StutterTalk,0,23,12159520,12207520,0,0,0,1,0,0,0,0,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/0/23.wav,True,StutterTalk_0,StutterTalk_0_23,4,train,1,0,0,0,0,0,0,0,0,0
HeStutters,22,111,22137280,22185280,0,0,0,1,0,0,0,3,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/22/111.wav,True,HeStutters_22,HeStutters_22_111,3,train,1,0,0,0,0,0,0,0,1,1
WomenWhoStutter,6,184,23860640,23908640,0,1,0,2,0,0,0,1,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/6/184.wav,True,WomenWhoStutter_6,WomenWhoStutter_6_184,0,train,1,1,0,0,0,0,0,0,1,0
WomenWhoStutter,96,171,41304000,41352000,0,0,0,1,0,0,0,3,2,2,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/96/171.wav,True,WomenWhoStutter_96,WomenWhoStutter_96_171,2,train,1,0,0,0,0,0,0,0,1,1
MyStutteringLife,30,149,7471680,7519680,0,0,0,1,1,0,1,1,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/MyStutteringLife/30/149.wav,True,MyStutteringLife_30,MyStutteringLife_30_149,3,test,1,0,0,0,1,0,0,0,1,0
WomenWhoStutter,50,136,25215200,25263200,0,1,0,2,0,0,2,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/50/136.wav,True,WomenWhoStutter_50,WomenWhoStutter_50_136,0,train,1,1,0,0,0,0,0,0,0,0
HeStutters,12,194,22368320,22416320,0,0,0,1,0,3,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/12/194.wav,True,HeStutters_12,HeStutters_12_194,0,train,1,0,0,0,0,0,1,1,1,0
WomenWhoStutter,84,34,30069760,30117760,0,0,0,1,0,0,0,3,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/84/34.wav,True,WomenWhoStutter_84,WomenWhoStutter_84_34,3,train,1,0,0,0,0,0,0,0,1,1
WomenWhoStutter,19,33,34245120,34293120,0,0,1,1,0,0,0,1,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/19/33.wav,True,WomenWhoStutter_19,WomenWhoStutter_19_33,0,train,1,0,1,0,0,0,0,0,1,0
StutterTalk,46,0,25661120,25709120,0,0,0,1,0,0,0,0,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/46/0.wav,True,StutterTalk_46,StutterTalk_46_0,1,train,1,0,0,0,0,0,0,0,0,0
WomenWhoStutter,34,98,14123040,14171040,0,0,0,1,3,0,1,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/34/98.wav,True,WomenWhoStutter_34,WomenWhoStutter_34_98,1,train,1,0,0,0,1,1,0,0,0,0
StutterTalk,58,13,8532160,8580160,0,2,0,1,0,0,2,0,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/58/13.wav,True,StutterTalk_58,StutterTalk_58_13,3,train,1,0,0,0,0,0,0,0,0,0
WomenWhoStutter,34,69,1027040,1075040,0,0,1,1,0,0,0,0,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/34/69.wav,True,WomenWhoStutter_34,WomenWhoStutter_34_69,1,train,1,0,1,0,0,0,0,0,0,0
WomenWhoStutter,38,21,15894240,15942240,0,0,0,2,0,0,0,2,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/38/21.wav,True,WomenWhoStutter_38,WomenWhoStutter_38_21,3,train,1,1,0,0,0,0,0,0,1,1
WomenWhoStutter,98,15,7844960,7892960,0,0,0,1,0,1,0,0,2,2,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/98/15.wav,True,WomenWhoStutter_98,WomenWhoStutter_98_15,3,train,1,0,0,0,0,0,1,0,0,0
MyStutteringLife,38,33,54048800,54096800,0,0,0,1,0,1,1,2,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/MyStutteringLife/38/33.wav,True,MyStutteringLife_38,MyStutteringLife_38_33,4,test,1,0,0,0,0,0,1,0,1,1
StutterTalk,27,17,5002240,5050240,0,0,2,1,0,0,0,2,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/27/17.wav,True,StutterTalk_27,StutterTalk_27_17,0,train,1,0,1,1,0,0,0,0,1,1
HeStutters,15,45,6723200,6771200,0,0,1,1,0,0,0,3,1,2,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/15/45.wav,True,HeStutters_15,HeStutters_15_45,4,train,1,0,1,0,0,0,0,0,1,1
HeStutters,2,157,20449120,20497120,0,0,0,1,0,0,0,0,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/2/157.wav,True,HeStutters_2,HeStutters_2_157,1,train,1,0,0,0,0,0,0,0,0,0
HeStutters,15,63,7945920,7993920,0,0,0,1,0,3,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/15/63.wav,True,HeStutters_15,HeStutters_15_63,4,train,1,0,0,0,0,0,1,1,1,0
WomenWhoStutter,10,42,6044480,6092480,0,0,0,1,0,0,0,0,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/10/42.wav,True,WomenWhoStutter_10,WomenWhoStutter_10_42,2,train,1,0,0,0,0,0,0,0,0,0
WomenWhoStutter,42,103,41277440,41325440,0,0,1,1,1,0,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/42/103.wav,True,WomenWhoStutter_42,WomenWhoStutter_42_103,1,train,1,0,1,0,1,0,0,0,0,0
WomenWhoStutter,56,99,19142080,19190080,0,0,2,1,0,0,0,2,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/56/99.wav,True,WomenWhoStutter_56,WomenWhoStutter_56_99,3,train,1,0,1,1,0,0,0,0,1,1
WomenWhoStutter,14,5,29190560,29238560,0,0,0,2,1,0,0,0,1,2,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/14/5.wav,True,WomenWhoStutter_14,WomenWhoStutter_14_5,2,train,1,1,0,0,1,0,0,0,0,0
StutterTalk,27,36,7385120,7433120,0,0,0,1,0,0,0,3,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/27/36.wav,True,StutterTalk_27,StutterTalk_27_36,0,train,1,0,0,0,0,0,0,0,1,1
WomenWhoStutter,42,129,8325440,8373440,0,0,0,1,0,0,0,0,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/42/129.wav,True,WomenWhoStutter_42,WomenWhoStutter_42_129,1,train,1,0,0,0,0,0,0,0,0,0
WomenWhoStutter,10,157,23678720,23726720,0,0,2,2,0,0,0,0,0,2,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/10/157.wav,True,WomenWhoStutter_10,WomenWhoStutter_10_157,2,train,1,1,1,1,0,0,0,0,0,0
WomenWhoStutter,101,147,25353920,25401920,0,1,0,2,0,0,0,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/101/147.wav,True,WomenWhoStutter_101,WomenWhoStutter_101_147,3,train,1,1,0,0,0,0,0,0,0,0
HeStutters,16,161,31816640,31864640,0,0,1,2,3,0,1,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/16/161.wav,True,HeStutters_16,HeStutters_16_161,4,train,1,1,1,0,1,1,0,0,0,0
WomenWhoStutter,26,31,19512160,19560160,0,0,0,1,2,0,1,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/26/31.wav,True,WomenWhoStutter_26,WomenWhoStutter_26_31,2,train,1,0,0,0,1,1,0,0,0,0
HeStutters,16,177,33465760,33513760,0,0,0,2,0,0,0,1,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/16/177.wav,True,HeStutters_16,HeStutters_16_177,4,train,1,1,0,0,0,0,0,0,1,0
WomenWhoStutter,82,11,12063520,12111520,0,0,0,2,1,0,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/82/11.wav,True,WomenWhoStutter_82,WomenWhoStutter_82_11,4,train,1,1,0,0,1,0,0,0,0,0
HeStutters,15,172,24876640,24924640,0,0,1,1,1,0,0,3,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/15/172.wav,True,HeStutters_15,HeStutters_15_172,4,train,1,0,1,0,1,0,0,0,1,1
WomenWhoStutter,50,217,30118240,30166240,0,0,0,1,1,0,0,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/50/217.wav,True,WomenWhoStutter_50,WomenWhoStutter_50_217,0,train,1,0,0,0,1,0,0,0,0,0
WomenWhoStutter,68,23,33214400,33262400,0,0,0,2,0,0,0,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/68/23.wav,True,WomenWhoStutter_68,WomenWhoStutter_68_23,2,train,1,1,0,0,0,0,0,0,0,0
MyStutteringLife,32,18,1165440,1213440,0,0,0,1,0,0,0,0,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/MyStutteringLife/32/18.wav,True,MyStutteringLife_32,MyStutteringLife_32_18,0,test,1,0,0,0,0,0,0,0,0,0
WomenWhoStutter,81,86,16484640,16532640,0,0,2,1,0,0,0,2,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/81/86.wav,True,WomenWhoStutter_81,WomenWhoStutter_81_86,1,train,1,0,1,1,0,0,0,0,1,1
StutterTalk,15,11,6437600,6485600,0,0,0,1,0,2,0,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/15/11.wav,True,StutterTalk_15,StutterTalk_15_11,2,train,1,0,0,0,0,0,1,1,0,0
WomenWhoStutter,23,5,24423520,24471520,0,0,0,1,0,0,0,0,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/23/5.wav,True,WomenWhoStutter_23,WomenWhoStutter_23_5,1,train,1,0,0,0,0,0,0,0,0,0
StutterTalk,3,0,34273920,34321920,0,0,0,3,2,0,1,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/3/0.wav,True,StutterTalk_3,StutterTalk_3_0,3,train,1,1,0,0,1,1,0,0,0,0
WomenWhoStutter,86,130,12778880,12826880,0,0,1,1,0,0,0,3,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/86/130.wav,True,WomenWhoStutter_86,WomenWhoStutter_86_130,2,train,1,0,1,0,0,0,0,0,1,1
WomenWhoStutter,50,447,14324480,14372480,0,1,3,1,0,0,1,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/50/447.wav,True,WomenWhoStutter_50,WomenWhoStutter_50_447,0,train,1,0,1,1,0,0,0,0,0,0
WomenWhoStutter,52,1,46892640,46940640,0,0,0,1,0,0,0,0,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/52/1.wav,True,WomenWhoStutter_52,WomenWhoStutter_52_1,0,train,1,0,0,0,0,0,0,0,0,0
WomenWhoStutter,68,29,41594880,41642880,0,0,0,2,0,0,0,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/68/29.wav,True,WomenWhoStutter_68,WomenWhoStutter_68_29,2,train,1,1,0,0,0,0,0,0,0,0
WomenWhoStutter,50,219,30223200,30271200,0,2,0,1,0,0,2,0,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/50/219.wav,True,WomenWhoStutter_50,WomenWhoStutter_50_219,0,train,1,0,0,0,0,0,0,0,0,0
StutterTalk,26,51,22291360,22339360,0,0,0,1,0,0,0,0,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/26/51.wav,True,StutterTalk_26,StutterTalk_26_51,1,train,1,0,0,0,0,0,0,0,0,0
HVSA,3,166,40876000,40924000,0,3,0,3,0,0,0,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HVSA/3/166.wav,True,HVSA_3,HVSA_3_166,3,test,1,1,0,0,0,0,0,0,0,0
StutterTalk,2,1,46986880,47034880,0,0,0,2,0,0,0,2,1,3,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/2/1.wav,True,StutterTalk_2,StutterTalk_2_1,1,train,1,1,0,0,0,0,0,0,1,1
WomenWhoStutter,100,6,7594880,7642880,0,0,2,1,0,0,0,3,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/100/6.wav,True,WomenWhoStutter_100,WomenWhoStutter_100_6,2,train,1,0,1,1,0,0,0,0,1,1
MyStutteringLife,7,108,26147680,26195680,0,0,0,1,0,0,0,1,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/MyStutteringLife/7/108.wav,True,MyStutteringLife_7,MyStutteringLife_7_108,1,test,1,0,0,0,0,0,0,0,1,0
StutterTalk,66,27,26370240,26418240,0,1,0,1,0,0,0,0,3,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/66/27.wav,True,StutterTalk_66,StutterTalk_66_27,0,train,1,0,0,0,0,0,0,0,0,0
StutterTalk,9,31,31513760,31561760,0,0,0,2,0,0,0,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/9/31.wav,True,StutterTalk_9,StutterTalk_9_31,3,train,1,1,0,0,0,0,0,0,0,0
HeStutters,12,123,11679200,11727200,0,0,0,2,0,0,0,0,1,2,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/12/123.wav,True,HeStutters_12,HeStutters_12_123,0,train,1,1,0,0,0,0,0,0,0,0
HVSA,0,112,5428960,5476960,0,0,0,2,0,0,0,3,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HVSA/0/112.wav,True,HVSA_0,HVSA_0_112,4,test,1,1,0,0,0,0,0,0,1,1
WomenWhoStutter,103,44,18515520,18563520,0,0,0,1,0,0,0,0,3,2,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/103/44.wav,True,WomenWhoStutter_103,WomenWhoStutter_103_44,4,train,1,0,0,0,0,0,0,0,0,0
WomenWhoStutter,21,26,36476160,36524160,0,0,0,1,0,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/21/26.wav,True,WomenWhoStutter_21,WomenWhoStutter_21_26,0,train,1,0,0,0,0,0,1,1,0,0
StutterTalk,52,35,20421280,20469280,0,0,0,1,2,0,2,0,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/52/35.wav,True,StutterTalk_52,StutterTalk_52_35,2,train,1,0,0,0,1,1,0,0,0,0
WomenWhoStutter,50,432,12365920,12413920,0,0,1,2,1,0,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/50/432.wav,True,WomenWhoStutter_50,WomenWhoStutter_50_432,0,train,1,1,1,0,1,0,0,0,0,0
StutterTalk,6,158,33689600,33737600,0,0,0,1,0,0,0,3,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/6/158.wav,True,StutterTalk_6,StutterTalk_6_158,2,train,1,0,0,0,0,0,0,0,1,1
WomenWhoStutter,66,4,37342400,37390400,0,0,0,2,0,0,0,3,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/66/4.wav,True,WomenWhoStutter_66,WomenWhoStutter_66_4,0,train,1,1,0,0,0,0,0,0,1,1
StutterTalk,33,189,44782240,44830240,0,0,1,1,0,0,0,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/33/189.wav,True,StutterTalk_33,StutterTalk_33_189,0,train,1,0,1,0,0,0,0,0,0,0
WomenWhoStutter,81,168,29232000,29280000,0,0,0,1,0,0,2,0,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/81/168.wav,True,WomenWhoStutter_81,WomenWhoStutter_81_168,1,train,1,0,0,0,0,0,0,0,0,0
WomenWhoStutter,75,34,33773600,33821600,0,0,0,3,1,0,1,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/75/34.wav,True,WomenWhoStutter_75,WomenWhoStutter_75_34,2,train,1,1,0,0,1,0,0,0,0,0
HeStutters,14,28,15815040,15863040,0,0,0,1,0,0,0,2,3,3,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/14/28.wav,True,HeStutters_14,HeStutters_14_28,3,train,1,0,0,0,0,0,0,0,1,1
WomenWhoStutter,87,121,1744000,1792000,0,0,0,1,0,3,0,2,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/87/121.wav,True,WomenWhoStutter_87,WomenWhoStutter_87_121,4,train,1,0,0,0,0,0,1,1,1,1
MyStutteringLife,39,31,51840320,51888320,0,0,0,1,0,1,0,1,2,3,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/MyStutteringLife/39/31.wav,True,MyStutteringLife_39,MyStutteringLife_39_31,4,test,1,0,0,0,0,0,1,0,1,0
WomenWhoStutter,41,19,9171360,9219360,0,0,2,1,0,0,1,2,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/41/19.wav,True,WomenWhoStutter_41,WomenWhoStutter_41_19,3,train,1,0,1,1,0,0,0,0,1,1
WomenWhoStutter,49,38,25619840,25667840,0,0,0,2,0,0,1,1,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/49/38.wav,True,WomenWhoStutter_49,WomenWhoStutter_49_38,0,train,1,1,0,0,0,0,0,0,1,0
WomenWhoStutter,56,89,18010080,18058080,0,0,0,2,0,0,1,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/56/89.wav,True,WomenWhoStutter_56,WomenWhoStutter_56_89,3,train,1,1,0,0,0,0,0,0,0,0
StutterTalk,58,14,8635520,8683520,0,1,0,1,0,0,0,0,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/58/14.wav,True,StutterTalk_58,StutterTalk_58_14,3,train,1,0,0,0,0,0,0,0,0,0
HVSA,0,11,1101440,1149440,0,0,0,2,0,0,0,0,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HVSA/0/11.wav,True,HVSA_0,HVSA_0_11,4,test,1,1,0,0,0,0,0,0,0,0
WomenWhoStutter,0,248,19167200,19215200,0,0,1,1,1,0,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/0/248.wav,True,WomenWhoStutter_0,WomenWhoStutter_0_248,3,train,1,0,1,0,1,0,0,0,0,0
StutterTalk,65,0,29793280,29841280,0,0,0,1,0,0,0,1,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/65/0.wav,True,StutterTalk_65,StutterTalk_65_0,2,train,1,0,0,0,0,0,0,0,1,0
HeStutters,18,92,12509920,12557920,0,0,0,1,0,0,0,3,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/18/92.wav,True,HeStutters_18,HeStutters_18_92,0,train,1,0,0,0,0,0,0,0,1,1
StutterTalk,40,19,25748960,25796960,0,0,1,3,0,0,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/40/19.wav,True,StutterTalk_40,StutterTalk_40_19,4,train,1,1,1,0,0,0,0,0,0,0
WomenWhoStutter,28,5,31072640,31120640,1,3,0,1,0,0,2,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/28/5.wav,True,WomenWhoStutter_28,WomenWhoStutter_28_5,4,train,1,0,0,0,0,0,0,0,0,0
StutterTalk,64,68,5771680,5819680,0,1,0,1,0,0,1,0,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/64/68.wav,True,StutterTalk_64,StutterTalk_64_68,0,train,1,0,0,0,0,0,0,0,0,0
WomenWhoStutter,64,24,22033920,22081920,0,0,1,2,0,0,0,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/64/24.wav,True,WomenWhoStutter_64,WomenWhoStutter_64_24,0,train,1,1,1,0,0,0,0,0,0,0
WomenWhoStutter,57,40,2806240,2854240,0,0,0,1,0,2,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/57/40.wav,True,WomenWhoStutter_57,WomenWhoStutter_57_40,4,train,1,0,0,0,0,0,1,1,0,0
WomenWhoStutter,0,71,37311520,37359520,0,0,0,2,1,0,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/0/71.wav,True,WomenWhoStutter_0,WomenWhoStutter_0_71,3,train,1,1,0,0,1,0,0,0,0,0
